"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"502","RT @MackayIM: Influenza like illness (ILI) numbers in Australia from our last #flu season (winter, 2017) compared to 5-year average and to…",FALSE,0,NA,2018-03-03 16:09:54,FALSE,NA,"969968115017797633",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","greg_folkers",7,TRUE,FALSE,NA,NA
"503","RT @Eurosurveillanc: Interim 2017/18 influenza seasonal vaccine effectiveness: combined results from five European studies: https://t.co/tv…",FALSE,0,NA,2018-03-03 15:43:28,FALSE,NA,"969961462822264832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MDveter",18,TRUE,FALSE,NA,NA
"504","lol my cold and flu is still here. I hope I’ll get better by next week. If not i need to wear mask for all the even… https://t.co/APHAc4czc9",FALSE,3,NA,2018-03-03 15:43:11,TRUE,NA,"969961392626266112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tippaknee",0,FALSE,FALSE,NA,NA
"505","RT @EU_Health: .@ECDC_Flu: How is the 2017-18 #FluSeason developing in #Europe? 

In week 8/2018, #influenza activity is widespread in most…",FALSE,0,NA,2018-03-03 15:40:52,FALSE,NA,"969960809123209216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cougarvet",18,TRUE,FALSE,NA,NA
"506","RT @EU_Health: .@ECDC_Flu: How is the 2017-18 #FluSeason developing in #Europe? 

In week 8/2018, #influenza activity is widespread in most…",FALSE,0,NA,2018-03-03 12:42:50,FALSE,NA,"969916003546226688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EduardGToledano",18,TRUE,FALSE,NA,NA
"507","Comparison of confirmed CDC #Influenza fatalities Weeks 40-6 with corresponding period from previous years (note fi… https://t.co/8fZkW6v5Za",FALSE,2,NA,2018-03-03 12:08:43,TRUE,NA,"969907421572403210",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RonanKelly13",3,FALSE,FALSE,NA,NA
"508","This deadly #influenza season has peaked. influenza A is declining, but the proportion of influenza B is increasing… https://t.co/Cd7ps2m40o",FALSE,0,NA,2018-03-03 11:38:33,TRUE,NA,"969899826598043649",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Sciguy999",0,FALSE,FALSE,NA,NA
"509","RT @EU_Health: .@ECDC_Flu: How is the 2017-18 #FluSeason developing in #Europe? 

In week 8/2018, #influenza activity is widespread in most…",FALSE,0,NA,2018-03-03 10:46:50,FALSE,NA,"969886812117315585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YvanDuijnhoven",18,TRUE,FALSE,NA,NA
"510","So... this is interesting. No one is talking about it. Small study shows increased virus RNA shedding amongst vacci… https://t.co/XlqC3EM4LY",FALSE,1,NA,2018-03-03 10:45:30,TRUE,NA,"969886476254277634",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","agargmd",0,FALSE,FALSE,NA,NA
"511","RT @UFExplore: A #UFResearch team has created the first air sampler that can consistently capture the influenza virus, making it up to 100…",FALSE,0,NA,2018-03-03 10:35:01,FALSE,NA,"969883838401871872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuisB",9,TRUE,FALSE,NA,NA
"512","2nd virus strain in air as influenza cases peak: The worst of the flu season is over, but… https://t.co/4BMYAO2R4S",FALSE,0,NA,2018-03-03 10:33:04,FALSE,NA,"969883347261558784",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","cgnetwork",0,FALSE,FALSE,NA,NA
"513","RT @NatGeo: The influenza virus went global thanks to the massive and rapid movement of troops around the world https://t.co/XFF3Muj2MC",FALSE,0,NA,2018-03-03 10:03:32,FALSE,NA,"969875914388623361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ReingsRaosindhe",267,TRUE,FALSE,NA,NA
"514","Seasonal influenza circulation patterns and projections for Feb 2018 to Feb 2019 | Trevor Bedford and Richard Neher https://t.co/fyAtZSgB0j",FALSE,2,NA,2018-03-03 08:52:35,FALSE,NA,"969858061904072704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrSeraJames",0,FALSE,FALSE,NA,NA
"515","RT @MackayIM: Influenza like illness (ILI) numbers in Australia from our last #flu season (winter, 2017) compared to 5-year average and to…",FALSE,0,NA,2018-03-03 08:23:52,FALSE,NA,"969850835692851200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrAdiZarei",7,TRUE,FALSE,NA,NA
"516","RT @EU_Health: .@ECDC_Flu: How is the 2017-18 #FluSeason developing in #Europe? 

In week 8/2018, #influenza activity is widespread in most…",FALSE,0,NA,2018-03-03 08:17:43,FALSE,NA,"969849288590229504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","keelpno_gr",18,TRUE,FALSE,NA,NA
"517","RT @Eurosurveillanc: Interim 2017/18 influenza seasonal vaccine effectiveness: combined results from five European studies: https://t.co/tv…",FALSE,0,NA,2018-03-03 08:08:17,FALSE,NA,"969846910705176576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RametteA",18,TRUE,FALSE,NA,NA
"518","RT @Eurosurveillanc: Interim 2017/18 influenza seasonal vaccine effectiveness: combined results from five European studies: https://t.co/tv…",FALSE,0,NA,2018-03-03 07:26:54,FALSE,NA,"969836499645558785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","madelineanne12",18,TRUE,FALSE,NA,NA
"519","Eurosurveillance | Interim 2017/18 influenza seasonal vaccine effectiveness: combined results from five European st… https://t.co/tww4LalJKJ",FALSE,0,NA,2018-03-03 06:43:38,TRUE,NA,"969825611391709184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carpe_diem0820",0,FALSE,FALSE,NA,NA
"520","RT @SanofiUS: Upon the 100th anniversary of the 1918 flu pandemic, @Discovery will discuss the influenza virus in a three-part series, “Inv…",FALSE,0,NA,2018-03-03 05:08:54,FALSE,NA,"969801769290055682",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","myshapers",7,TRUE,FALSE,NA,NA
"521","Influenza drug that kills virus in one day gets approval in Japan | Big Think https://t.co/ycLcvag0yc",FALSE,0,NA,2018-03-03 04:32:02,FALSE,NA,"969792490936127489",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","JamesBell901",0,FALSE,FALSE,NA,NA
"522","Influenza like illness (ILI) numbers in Australia from our last #flu season (winter, 2017) compared to 5-year avera… https://t.co/wMyTdGML4N",FALSE,11,NA,2018-03-03 04:12:01,TRUE,NA,"969787454956879872",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MackayIM",7,FALSE,FALSE,NA,NA
"523","RT @NBCNews: Every few years, a new strain of the influenza virus appears that can cause a global epidemic of severe disease.

The most rec…",FALSE,0,NA,2018-03-03 03:06:36,FALSE,NA,"969770991319740416",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","InDarksLight",32,TRUE,FALSE,NA,NA
"524","RT @oregonvma: Portland area veterinarians concerned about a canine influenza virus outbreak moving north from California, Nevada. https://…",FALSE,0,NA,2018-03-03 02:59:09,FALSE,NA,"969769115027034113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GreyhoundPetsNW",3,TRUE,FALSE,NA,NA
"525","RT @famfightflu: The #flu has really taken a toll on Texas this year.  The Texas Dept of State Health Services has reported that more than…",FALSE,0,NA,2018-03-03 02:36:06,FALSE,NA,"969763317060374529",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RCourteau",3,TRUE,FALSE,NA,NA
"526","Influenza drug that kills virus in one day gets approval in Japan | Big Think https://t.co/0Y44bQ9dz8",FALSE,0,NA,2018-03-03 02:30:01,FALSE,NA,"969761784491102208",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","MedDevGuru",0,FALSE,FALSE,NA,NA
"527","Study of Flu-Related Deaths in Children Shows Healthy Children at Risk | Seasonal Influenza (Flu) | CDC https://t.co/q4DSUc1psB via @CDCgov",FALSE,0,NA,2018-03-03 01:10:19,FALSE,NA,"969741725983019009",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CartayaGilda",0,FALSE,FALSE,NA,NA
"528","RT @GaDPH: We're in peak flu season. In addition to getting a flu vaccine, it's important to know the symptoms. If you're sick, you should…",FALSE,0,NA,2018-03-03 01:03:41,FALSE,NA,"969740058117984257",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","allgood_pat",20,TRUE,FALSE,NA,NA
"529","RT @NBCNews: Every few years, a new strain of the influenza virus appears that can cause a global epidemic of severe disease.

The most rec…",FALSE,0,NA,2018-03-03 00:58:49,FALSE,NA,"969738833620361216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Real_Infinity95",32,TRUE,FALSE,NA,NA
"530","Examining U.S. Public Health Preparedness for and Response Efforts to Seasonal Influenza https://t.co/x4zMByWXod via @HouseCommerce",FALSE,0,NA,2018-03-03 00:33:48,FALSE,NA,"969732538364293122",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EnFuegoInc",0,FALSE,FALSE,NA,NA
"531","#swineflu trials: Prospective System Analysis of the Seasonal Influenza Virus Transmissions and Evolution in the Ci… https://t.co/lm8x9l3oDt",FALSE,0,NA,2018-03-03 00:33:24,TRUE,NA,"969732438141427712",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SwineFluFlash",0,FALSE,FALSE,NA,NA
"532","RT @SanofiUS: Upon the 100th anniversary of the 1918 flu pandemic, @Discovery will discuss the influenza virus in a three-part series, “Inv…",FALSE,0,NA,2018-03-03 00:32:58,FALSE,NA,"969732329894809601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BTK225",7,TRUE,FALSE,NA,NA
"533","RT @Eurosurveillanc: Interim 2017/18 influenza seasonal vaccine effectiveness: combined results from five European studies: https://t.co/tv…",FALSE,0,NA,2018-03-03 00:06:33,FALSE,NA,"969725681687986176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaulaMelrose",18,TRUE,FALSE,NA,NA
"534","RT @NBCNews: Every few years, a new strain of the influenza virus appears that can cause a global epidemic of severe disease.

The most rec…",FALSE,0,NA,2018-03-02 23:58:04,FALSE,NA,"969723544455274496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AUCResearch",32,TRUE,FALSE,NA,NA
"535","RT @oregonvma: Portland area veterinarians concerned about a canine influenza virus outbreak moving north from California, Nevada. https://…",FALSE,0,NA,2018-03-02 23:52:57,FALSE,NA,"969722257554616320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrinDawg",3,TRUE,FALSE,NA,NA
"536","RT @WTNH: This year’s influenza virus has been particularly difficult to fight, as new strains pop up as the season wears on: https://t.co/…",FALSE,0,NA,2018-03-02 23:31:50,FALSE,NA,"969716942960517125",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thebling_vote",1,TRUE,FALSE,NA,NA
"537","RT @EU_Health: .@ECDC_Flu: How is the 2017-18 #FluSeason developing in #Europe? 

In week 8/2018, #influenza activity is widespread in most…",FALSE,0,NA,2018-03-02 23:23:07,FALSE,NA,"969714751143112705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChristianLive",18,TRUE,FALSE,NA,NA
"538","RT @AImmunisation: Low uptake of seasonal influenza vaccination in Europe may jeopardise capacity to protect people in next pandemic https:…",FALSE,0,NA,2018-03-02 23:20:36,FALSE,NA,"969714115873787910",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PapillonBaron",12,TRUE,FALSE,NA,NA
"539","This year’s influenza virus has been particularly difficult to fight, as new strains pop up as the season wears on: https://t.co/d1f2cuxjSH",FALSE,2,NA,2018-03-02 23:15:00,FALSE,NA,"969712707464323072",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","WTNH",1,FALSE,FALSE,NA,NA
"540","The seasonal flu is caused by influenza viruses A &amp; B. Every year, different strains of these viruses circulate. Th… https://t.co/a2BC01YWY0",FALSE,0,NA,2018-03-02 23:12:00,TRUE,NA,"969711953529720832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChandlerKPLC",0,FALSE,FALSE,NA,NA
"541","RT @SanofiUS: Upon the 100th anniversary of the 1918 flu pandemic, @Discovery will discuss the influenza virus in a three-part series, “Inv…",FALSE,0,NA,2018-03-02 23:05:15,FALSE,NA,"969710255763607554",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","enkybird",7,TRUE,FALSE,NA,NA
"542","Portland area veterinarians concerned about a canine influenza virus outbreak moving north from California, Nevada.… https://t.co/PAxrOqRePG",FALSE,1,NA,2018-03-02 22:58:17,TRUE,NA,"969708501286076416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","oregonvma",3,FALSE,FALSE,NA,NA
"543","Is flu season over? More than 110 children have died from the virus so far https://t.co/2bA9mdSPPw

influenza is no… https://t.co/lXMDHtNbjr",FALSE,0,NA,2018-03-02 22:41:58,TRUE,NA,"969704395993767936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tweetstar10",0,FALSE,FALSE,NA,NA
"544","RT @kdiwavvou: Seasonal #Influenza with #Vaccines 2017 - 2018
https://t.co/VpeTrqV1o9

#hitsm #mhealth #digitalhealth #hcsm #Healthcosts #I…",FALSE,0,NA,2018-03-02 22:37:07,FALSE,NA,"969703173505015809",NA,"<a href=""https://nobism.com/"" rel=""nofollow"">nobism</a>","nobismhealth",3,TRUE,FALSE,NA,NA
"545","RT @UFExplore: A #UFResearch team has created the first air sampler that can consistently capture the influenza virus, making it up to 100…",FALSE,0,NA,2018-03-02 22:34:45,FALSE,NA,"969702578366840838",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vivas_juand",9,TRUE,FALSE,NA,NA
"546","RT @kdiwavvou: Seasonal #Influenza with #Vaccines 2017 - 2018
https://t.co/VpeTrqV1o9

#hitsm #mhealth #digitalhealth #hcsm #Healthcosts #I…",FALSE,0,NA,2018-03-02 22:32:51,FALSE,NA,"969702098551037952",NA,"<a href=""http://insidestat.nl"" rel=""nofollow"">insidestat_account_bm</a>","insidestat",3,TRUE,FALSE,NA,NA
"547","RT @kdiwavvou: Seasonal #Influenza with #Vaccines 2017 - 2018
https://t.co/VpeTrqV1o9

#hitsm #mhealth #digitalhealth #hcsm #Healthcosts #I…",FALSE,0,NA,2018-03-02 22:22:44,FALSE,NA,"969699555284520960",NA,"<a href=""http://www.littlemsmobile.com"" rel=""nofollow"">CareMo News</a>","caring_mobile",3,TRUE,FALSE,NA,NA
"548","Seasonal #Influenza with #Vaccines 2017 - 2018
https://t.co/VpeTrqV1o9

#hitsm #mhealth #digitalhealth #hcsm… https://t.co/FLeuQ8iXLB",FALSE,2,"kdiwavvou",2018-03-02 22:19:03,TRUE,"969686893280616448","969698627441627138","113471876","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kdiwavvou",3,FALSE,FALSE,NA,NA
"549","RT @UFExplore: A #UFResearch team has created the first air sampler that can consistently capture the influenza virus, making it up to 100…",FALSE,0,NA,2018-03-02 22:07:48,FALSE,NA,"969695796152225792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrXner",9,TRUE,FALSE,NA,NA
"550","RT @UFExplore: A #UFResearch team has created the first air sampler that can consistently capture the influenza virus, making it up to 100…",FALSE,0,NA,2018-03-02 21:54:12,FALSE,NA,"969692374912978944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UFHealth",9,TRUE,FALSE,NA,NA
"551","RT @UFExplore: A #UFResearch team has created the first air sampler that can consistently capture the influenza virus, making it up to 100…",FALSE,0,NA,2018-03-02 21:44:19,FALSE,NA,"969689887980048385",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UFWertheim",9,TRUE,FALSE,NA,NA
"552","RT @emrek: Happy to see this coming out. ""Conjunction of factors triggering waves of seasonal influenza,"" w/longitudinal data, incl putativ…",FALSE,0,NA,2018-03-02 21:42:55,FALSE,NA,"969689534995734528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JVRoss_UoA",7,TRUE,FALSE,NA,NA
"553","A #UFResearch team has created the first air sampler that can consistently capture the influenza virus, making it u… https://t.co/Wg2nda8jL0",FALSE,12,NA,2018-03-02 21:32:01,TRUE,NA,"969686792596344832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UFExplore",9,FALSE,FALSE,NA,NA
"554","RT @RonanKelly13: USA: Newly reported #Influenza deaths from (tot) California (598), Kentucky (160), Indiana (244), Tennessee (33) and Ohio…",FALSE,0,NA,2018-03-02 21:22:50,FALSE,NA,"969684479949332481",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","H7N9Influenza",1,TRUE,FALSE,NA,NA
"555","RT @SanofiUS: Upon the 100th anniversary of the 1918 flu pandemic, @Discovery will discuss the influenza virus in a three-part series, “Inv…",FALSE,0,NA,2018-03-02 21:13:17,FALSE,NA,"969682074901807104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PMTiwariPhD",7,TRUE,FALSE,NA,NA
"556","USA: Newly reported #Influenza deaths from (tot) California (598), Kentucky (160), Indiana (244), Tennessee (33) an… https://t.co/KeBwsx6BA1",FALSE,0,NA,2018-03-02 21:12:40,TRUE,NA,"969681919154761731",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RonanKelly13",1,FALSE,FALSE,NA,NA
"557","#Canine influenza virus (aka dog #flu) can strike any time of the year. On your dog’s next visit, ask how VANGUARD®… https://t.co/eE0QY8dIKE",FALSE,0,NA,2018-03-02 21:07:35,TRUE,NA,"969680639912849409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NorthgateVet206",0,FALSE,FALSE,NA,NA
